User Id,Username,Comment Id,Comment Text,Profile URL,Avatar URL,Date
2878775313,karmirahanii,1.78798E+16,😍😍,https://www.instagram.com/karmirahanii,https://instagram.fkul8-5.fna.fbcdn.net/v/t51.82787-19/623292415_18374174116095314_8213707828155777999_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42MTguYzIifQ&_nc_ht=instagram.fkul8-5.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2gFGEvdeVBObPCAi_0c277bV6CieSXWhinuQkloOF-O82FTR4mbF3tbkdIZXK5VLPVM&_nc_ohc=mHg3y39U_fMQ7kNvwG8lGSa&_nc_gid=e1yDimDnHJBlFmYvmr0qEQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af7bB49Sik2ZLITMv-xN_1URnk7ShW-3DSAhT5Nl7IuSkA&oe=6A11C1D9&_nc_sid=0985b0,"5/15/2026, 10:54:55 AM"
64726031409,sausagedogotto,1.80803E+16,stunning 😍,https://www.instagram.com/sausagedogotto,https://instagram.fkul8-5.fna.fbcdn.net/v/t51.82787-19/658317236_17943316944159410_4645358947333092927_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul8-5.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2gFGEvdeVBObPCAi_0c277bV6CieSXWhinuQkloOF-O82FTR4mbF3tbkdIZXK5VLPVM&_nc_ohc=a2QOqgSRK0IQ7kNvwF1qakQ&_nc_gid=e1yDimDnHJBlFmYvmr0qEQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af6nHRM2ghmnej3QyDTazU4toVPaDOaM8LyPLvJQge_2dA&oe=6A11B318&_nc_sid=0985b0,"5/15/2026, 11:02:22 AM"
2925247029,athil4,1.78522E+16,😍😍😍,https://www.instagram.com/athil4,https://instagram.fkul8-5.fna.fbcdn.net/v/t51.82787-19/670335955_18462827206103030_3787513280434341974_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul8-5.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2gFGEvdeVBObPCAi_0c277bV6CieSXWhinuQkloOF-O82FTR4mbF3tbkdIZXK5VLPVM&_nc_ohc=GameNvP-SuUQ7kNvwE69glb&_nc_gid=e1yDimDnHJBlFmYvmr0qEQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af53L9agQDP6crMbsqeaEyKWfT_Zu50QUyygdVJoPZs-MQ&oe=6A11A5C4&_nc_sid=0985b0,"5/15/2026, 11:55:15 AM"
174779277,innaddin,1.83746E+16,Love them!,https://www.instagram.com/innaddin,https://instagram.fkul8-4.fna.fbcdn.net/v/t51.2885-19/71169918_2521568034622896_7819547764110393344_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43NzAuYzIifQ&_nc_ht=instagram.fkul8-4.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gFGEvdeVBObPCAi_0c277bV6CieSXWhinuQkloOF-O82FTR4mbF3tbkdIZXK5VLPVM&_nc_ohc=_z8z2SDjIAwQ7kNvwHY_rq1&_nc_gid=e1yDimDnHJBlFmYvmr0qEQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af4Uha7KkeX1TN1z03RwdVdfQSEmLc1CITfuTxzzh8XrxA&oe=6A11C0B2&_nc_sid=0985b0,"5/15/2026, 12:17:45 PM"
209570291,adelynnatasha,1.81774E+16,Loveee! 😍,https://www.instagram.com/adelynnatasha,https://instagram.fkul8-5.fna.fbcdn.net/v/t51.2885-19/476631422_1659348128042397_5621952442209254714_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul8-5.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2gFGEvdeVBObPCAi_0c277bV6CieSXWhinuQkloOF-O82FTR4mbF3tbkdIZXK5VLPVM&_nc_ohc=CTROhWGabNAQ7kNvwELfAZz&_nc_gid=e1yDimDnHJBlFmYvmr0qEQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af4UUUVuEDwymEuhnOVfPKe3nBOAOZC6cADZhTDLThftrQ&oe=6A11AF2F&_nc_sid=0985b0,"5/15/2026, 12:58:13 PM"
238372597,syadmutalib,1.80792E+16,Cantiknyaa colour combo green and blue!!,https://www.instagram.com/syadmutalib,https://instagram.fkul8-5.fna.fbcdn.net/v/t51.82787-19/588587779_18557009389036598_7781608409612891043_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul8-5.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2gFGEvdeVBObPCAi_0c277bV6CieSXWhinuQkloOF-O82FTR4mbF3tbkdIZXK5VLPVM&_nc_ohc=yNEOOtEtjRAQ7kNvwFAjg62&_nc_gid=e1yDimDnHJBlFmYvmr0qEQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af6OCW-l333cXojnhbRCATH2Kncmk-xzmyVD03RtgRmu3A&oe=6A11B6B7&_nc_sid=0985b0,"5/15/2026, 1:51:30 PM"
1000846047,roshayatijais,1.80968E+16,😍😍Lawanya na’zurah green & blue,https://www.instagram.com/roshayatijais,https://instagram.fhlz4-1.fna.fbcdn.net/v/t51.2885-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=instagram.fhlz4-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2gHGqxoc52XAW4vQidbOu7m_YrX1Lfp89lFKNuF265y2CjbyGhvdCUEkYQYlHEpAYzckAaJ3Tv5WieYg3Y6TmYKS&_nc_ohc=WiLGDDU-oOEQ7kNvwF1n5UQ&_nc_gid=EFq51xq9LumAW_bbt1elqg&edm=AEsR1pMBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_Af5hL86PP0GjOnl3d0mYYy5MCHCOYmPT8zkFs6RZ24v8og&oe=6A11D36A&_nc_sid=e2f88a,"5/15/2026, 1:57:24 PM"
480179622,shuhadarahmat,1.78887E+16,Sukanyaaa😍,https://www.instagram.com/shuhadarahmat,https://instagram.fkul8-5.fna.fbcdn.net/v/t51.82787-19/572886825_18542093266051623_185781173204299434_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42NDQuYzIifQ&_nc_ht=instagram.fkul8-5.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2gFGEvdeVBObPCAi_0c277bV6CieSXWhinuQkloOF-O82FTR4mbF3tbkdIZXK5VLPVM&_nc_ohc=pTmxo3ux5qsQ7kNvwGu8bxG&_nc_gid=e1yDimDnHJBlFmYvmr0qEQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af6XwAwDdSXpmLZqxxvF-1xQ07mkB2y5f_FxrWMK18lDrA&oe=6A11A203&_nc_sid=0985b0,"5/15/2026, 2:11:03 PM"
190451992,lilbidadari,1.80823E+16,u bring colour to my feed <3,https://www.instagram.com/lilbidadari,https://instagram.fkul8-5.fna.fbcdn.net/v/t51.2885-19/34185671_1715871661794494_2426979808723337216_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42NDAuYzIifQ&_nc_ht=instagram.fkul8-5.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2gFGEvdeVBObPCAi_0c277bV6CieSXWhinuQkloOF-O82FTR4mbF3tbkdIZXK5VLPVM&_nc_ohc=f4ZwkvTWXasQ7kNvwFCWfMP&_nc_gid=e1yDimDnHJBlFmYvmr0qEQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af50I7DkEQZeEaipdg_iwjwl22LmfB8XYuK3uZ8NkAD6wQ&oe=6A11B258&_nc_sid=0985b0,"5/15/2026, 3:31:18 PM"
392338749,nazurahusna,1.85323E+16,@karmirahanii hey you 💕💫,https://www.instagram.com/nazurahusna,https://instagram.fkul8-5.fna.fbcdn.net/v/t51.2885-19/446332706_468382112305305_7691565293743168153_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul8-5.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2gFGEvdeVBObPCAi_0c277bV6CieSXWhinuQkloOF-O82FTR4mbF3tbkdIZXK5VLPVM&_nc_ohc=ozCD0NBWiZMQ7kNvwE2LnI-&_nc_gid=e1yDimDnHJBlFmYvmr0qEQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af6ioAWM9ac7PCXmTQEO40OmGDXF-oeEv6okobghlEf7-g&oe=6A11BA9F&_nc_sid=0985b0,"5/15/2026, 11:16:29 PM"
392338749,nazurahusna,1.79627E+16,@innaddin YES to this ☺️😘,https://www.instagram.com/nazurahusna,https://instagram.fkul8-5.fna.fbcdn.net/v/t51.2885-19/446332706_468382112305305_7691565293743168153_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul8-5.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2gFGEvdeVBObPCAi_0c277bV6CieSXWhinuQkloOF-O82FTR4mbF3tbkdIZXK5VLPVM&_nc_ohc=ozCD0NBWiZMQ7kNvwE2LnI-&_nc_gid=e1yDimDnHJBlFmYvmr0qEQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af6ioAWM9ac7PCXmTQEO40OmGDXF-oeEv6okobghlEf7-g&oe=6A11BA9F&_nc_sid=0985b0,"5/15/2026, 11:16:44 PM"
392338749,nazurahusna,1.7872E+16,@shuhadarahmat wee thank you ☺️💗,https://www.instagram.com/nazurahusna,https://instagram.fkul8-5.fna.fbcdn.net/v/t51.2885-19/446332706_468382112305305_7691565293743168153_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul8-5.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2gFGEvdeVBObPCAi_0c277bV6CieSXWhinuQkloOF-O82FTR4mbF3tbkdIZXK5VLPVM&_nc_ohc=ozCD0NBWiZMQ7kNvwE2LnI-&_nc_gid=e1yDimDnHJBlFmYvmr0qEQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af6ioAWM9ac7PCXmTQEO40OmGDXF-oeEv6okobghlEf7-g&oe=6A11BA9F&_nc_sid=0985b0,"5/15/2026, 11:17:12 PM"
392338749,nazurahusna,1.80556E+16,@athil4 eep 🙏💗,https://www.instagram.com/nazurahusna,https://instagram.fkul8-5.fna.fbcdn.net/v/t51.2885-19/446332706_468382112305305_7691565293743168153_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul8-5.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2gFGEvdeVBObPCAi_0c277bV6CieSXWhinuQkloOF-O82FTR4mbF3tbkdIZXK5VLPVM&_nc_ohc=ozCD0NBWiZMQ7kNvwE2LnI-&_nc_gid=e1yDimDnHJBlFmYvmr0qEQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af6ioAWM9ac7PCXmTQEO40OmGDXF-oeEv6okobghlEf7-g&oe=6A11BA9F&_nc_sid=0985b0,"5/15/2026, 11:17:28 PM"
392338749,nazurahusna,1.81637E+16,@adelynnatasha thank you Adelyn 💖,https://www.instagram.com/nazurahusna,https://instagram.fkul8-5.fna.fbcdn.net/v/t51.2885-19/446332706_468382112305305_7691565293743168153_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul8-5.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2gFGEvdeVBObPCAi_0c277bV6CieSXWhinuQkloOF-O82FTR4mbF3tbkdIZXK5VLPVM&_nc_ohc=ozCD0NBWiZMQ7kNvwE2LnI-&_nc_gid=e1yDimDnHJBlFmYvmr0qEQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af6ioAWM9ac7PCXmTQEO40OmGDXF-oeEv6okobghlEf7-g&oe=6A11BA9F&_nc_sid=0985b0,"5/15/2026, 11:17:46 PM"
392338749,nazurahusna,1.79411E+16,@syadmutalib IKR turns out right 🙈,https://www.instagram.com/nazurahusna,https://instagram.fkul8-5.fna.fbcdn.net/v/t51.2885-19/446332706_468382112305305_7691565293743168153_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul8-5.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2gFGEvdeVBObPCAi_0c277bV6CieSXWhinuQkloOF-O82FTR4mbF3tbkdIZXK5VLPVM&_nc_ohc=ozCD0NBWiZMQ7kNvwE2LnI-&_nc_gid=e1yDimDnHJBlFmYvmr0qEQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af6ioAWM9ac7PCXmTQEO40OmGDXF-oeEv6okobghlEf7-g&oe=6A11BA9F&_nc_sid=0985b0,"5/15/2026, 11:18:06 PM"
392338749,nazurahusna,1.806E+16,@lilbidadari I hope to your life too eheks,https://www.instagram.com/nazurahusna,https://instagram.fkul8-5.fna.fbcdn.net/v/t51.2885-19/446332706_468382112305305_7691565293743168153_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul8-5.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2gFGEvdeVBObPCAi_0c277bV6CieSXWhinuQkloOF-O82FTR4mbF3tbkdIZXK5VLPVM&_nc_ohc=ozCD0NBWiZMQ7kNvwE2LnI-&_nc_gid=e1yDimDnHJBlFmYvmr0qEQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af6ioAWM9ac7PCXmTQEO40OmGDXF-oeEv6okobghlEf7-g&oe=6A11BA9F&_nc_sid=0985b0,"5/15/2026, 11:18:26 PM"
392338749,nazurahusna,1.81806E+16,@sausagedogotto thank you fashionista ✨,https://www.instagram.com/nazurahusna,https://instagram.fkul8-5.fna.fbcdn.net/v/t51.2885-19/446332706_468382112305305_7691565293743168153_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul8-5.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2gFGEvdeVBObPCAi_0c277bV6CieSXWhinuQkloOF-O82FTR4mbF3tbkdIZXK5VLPVM&_nc_ohc=ozCD0NBWiZMQ7kNvwE2LnI-&_nc_gid=e1yDimDnHJBlFmYvmr0qEQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af6ioAWM9ac7PCXmTQEO40OmGDXF-oeEv6okobghlEf7-g&oe=6A11BA9F&_nc_sid=0985b0,"5/15/2026, 11:18:45 PM"
392338749,nazurahusna,1.79637E+16,@roshayatijais haa nak cuba la tu hehe,https://www.instagram.com/nazurahusna,https://instagram.fkul8-5.fna.fbcdn.net/v/t51.2885-19/446332706_468382112305305_7691565293743168153_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul8-5.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2gFGEvdeVBObPCAi_0c277bV6CieSXWhinuQkloOF-O82FTR4mbF3tbkdIZXK5VLPVM&_nc_ohc=ozCD0NBWiZMQ7kNvwE2LnI-&_nc_gid=e1yDimDnHJBlFmYvmr0qEQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af6ioAWM9ac7PCXmTQEO40OmGDXF-oeEv6okobghlEf7-g&oe=6A11BA9F&_nc_sid=0985b0,"5/15/2026, 11:19:05 PM"
472230652,dayanamaryus,1.81675E+16,wow okay queen 😍😍😍,https://www.instagram.com/dayanamaryus,https://instagram.fkul8-3.fna.fbcdn.net/v/t51.82787-19/541943322_18522519775038653_8285868106685628769_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul8-3.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2gFGEvdeVBObPCAi_0c277bV6CieSXWhinuQkloOF-O82FTR4mbF3tbkdIZXK5VLPVM&_nc_ohc=WeJJ0WiWU9wQ7kNvwHu6Jjy&_nc_gid=e1yDimDnHJBlFmYvmr0qEQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af6epVNU2L2Vzy6jmSmheF2IOx9Oo1hcqg35yyfQiun3fg&oe=6A11AD7B&_nc_sid=0985b0,"5/17/2026, 2:55:57 PM"
1926428202,syfqhakmr,1.79125E+16,Love love this 😍😍,https://www.instagram.com/syfqhakmr,https://instagram.fkul8-4.fna.fbcdn.net/v/t51.2885-19/295898777_166347162613224_5474024155928668398_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul8-4.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gFGEvdeVBObPCAi_0c277bV6CieSXWhinuQkloOF-O82FTR4mbF3tbkdIZXK5VLPVM&_nc_ohc=JbBMZoV_aKgQ7kNvwHZDzYT&_nc_gid=e1yDimDnHJBlFmYvmr0qEQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af7QPA6ZFnMPOctCwf2a4WNpdQoUCN9RVpBuM8zhg04IOw&oe=6A11C8F3&_nc_sid=0985b0,"5/17/2026, 10:22:39 PM"
392338749,nazurahusna,1.81085E+16,@syfqhakmr aw hugs&kiss xoxo 😘,https://www.instagram.com/nazurahusna,https://instagram.fkul8-5.fna.fbcdn.net/v/t51.2885-19/446332706_468382112305305_7691565293743168153_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul8-5.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2gFGEvdeVBObPCAi_0c277bV6CieSXWhinuQkloOF-O82FTR4mbF3tbkdIZXK5VLPVM&_nc_ohc=ozCD0NBWiZMQ7kNvwE2LnI-&_nc_gid=e1yDimDnHJBlFmYvmr0qEQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af6ioAWM9ac7PCXmTQEO40OmGDXF-oeEv6okobghlEf7-g&oe=6A11BA9F&_nc_sid=0985b0,"5/18/2026, 12:02:32 PM"
392338749,nazurahusna,1.81031E+16,@dayanamaryus ala kita rindu la awak eheks 🙈💖,https://www.instagram.com/nazurahusna,https://instagram.fkul8-5.fna.fbcdn.net/v/t51.2885-19/446332706_468382112305305_7691565293743168153_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul8-5.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2gFGEvdeVBObPCAi_0c277bV6CieSXWhinuQkloOF-O82FTR4mbF3tbkdIZXK5VLPVM&_nc_ohc=ozCD0NBWiZMQ7kNvwE2LnI-&_nc_gid=e1yDimDnHJBlFmYvmr0qEQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af6ioAWM9ac7PCXmTQEO40OmGDXF-oeEv6okobghlEf7-g&oe=6A11BA9F&_nc_sid=0985b0,"5/18/2026, 12:02:57 PM"
3923344134,anisnazhirah,1.78887E+17,Cantiknya!!! Suka sangat!!!,https://www.instagram.com/anisnazhirah,https://instagram.fkul8-5.fna.fbcdn.net/v/t51.2885-19/446332706_468382112305305_7691565293743168153_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul8-5.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2gFGEvdeVBObPCAi_0c277bV6CieSXWhinuQkloOF-O82FTR4mbF3tbkdIZXK5VLPVM&_nc_ohc=ozCD0NBWiZMQ7kNvwE2LnI-&_nc_gid=e1yDimDnHJBlFmYvmr0qEQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af6ioAWM9ac7PCXmTQEO40OmGDXF-oeEv6okobghlEf7-g&oe=6A11BA9F&_nc_sid=0985b0,"5/19/2026, 12:54:57 PM"
